game_id,genre_id
44545,24
44545,31
1887,12
1887,15
1887,24
1887,31
17464,12
17464,31
23579,15
23579,16
23579,32
23579,35
390,10
390,33
141373,31
141373,32
21004,8
21004,14
21004,33
6076,5
6076,33
1806,10
43036,2
43036,31
682,11
682,13
682,15
250645,5
250645,12
250645,31
983,5
983,13
221824,31
45507,5
302,11
302,15
149275,25
149275,31
8758,11
8758,15
8758,32
989,5
4966,12
4966,24
6077,5
6077,33
11966,5
11966,8
11966,12
11966,33
9061,5
9061,8
9061,31
9061,32
9061,33
7966,10
7966,14
9543,2
9543,9
9543,31
9543,34
3889,7
240,5
2331,35
138932,25
138932,31
3192,8
5706,5
5706,33
1797,8
1797,15
1797,31
127036,5
5833,14
143335,8
143335,31
143335,32
253735,10
253735,13
253735,15
135243,8
135243,9
135243,31
20480,15
139968,31
279661,12
279661,25
279661,31
11672,12
11672,16
11672,35
135940,8
135940,12
135940,14
135940,31
135940,32
1355,5
1355,8
1355,31
2520,12
192113,8
240009,12
240009,31
142242,8
142242,31
5536,12
5536,13
5536,15
8163,9
8163,31
180,2
180,9
180,31
5533,12
5533,13
5533,15
8719,5
8719,25
8719,31
891,5
247578,31
247578,32
247578,34
226,12
226,13
226,15
414,12
414,16
414,24
5535,12
5535,13
5535,15
115,12
115,15
115,36
214790,5
214790,12
214790,31
9596,12
9596,31
1595,5
1595,12
1595,13
1595,31
1595,32
120176,15
120176,16
120176,24
120176,35
15707,11
15707,15
15707,24
15707,35
1599,10
1599,13
9891,5
9891,24
9282,5
9282,9
9282,15
9282,31
376,5
376,24
376,31
101006,10
101006,13
101006,14
6969,8
6969,33
134606,12
134606,25
134606,31
171274,10
171274,13
23094,4
1075,8
1075,31
6359,5
5379,31
299,11
299,13
299,15
338067,10
338067,31
11283,15
11283,32
2971,12
2971,31
317627,12
317627,31
1036,9
1036,31
2580,4
243,26
2148,8
2148,26
2148,31
2765,8
2765,31
12078,7
6356,4
6356,13
6356,14
1442,12
1442,15
1442,24
131890,12
131890,31
131890,32
19309,4
19309,8
19309,25
19309,31
1912,5
1912,12
1912,13
1912,15
1912,31
142494,15
142494,16
142494,35
1638,5
7113,13
7113,14
1576,8
1576,31
6710,4
6710,33
8267,7
8267,8
8267,10
8267,14
4035,14
16365,9
16365,15
16365,33
481,9
481,31
174,11
174,15
20398,12
2686,9
2686,12
2686,31
9178,9
9178,31
9178,32
1187,8
1187,31
1819,12
1819,15
1819,31
83727,5
1271,9
1271,12
1271,31
174521,5
3126,12
233,5
980,5
980,10
980,31
2985,12
2985,31
215,12
5105,31
18055,12
1528,8
1528,10
1528,31
2844,8
2844,10
2844,31
191478,5
191478,33
2485,31
1577,8
1577,31
7862,8
7862,31
117315,5
117315,31
78451,5
78451,12
78451,31
6704,4
6704,33
1441,12
1441,15
1441,16
1441,24
5619,12
5619,31
2967,5
2967,9
2967,31
3418,8
3418,26
3418,31
3849,10
3849,31
3041,9
3041,12
3041,15
3041,16
7558,25
7558,33
9508,5
9508,10
9508,12
